Id,ContractName,EnteredAt,ExitedAt,EntryPrice,ExitPrice,Fees,PnL,Size,Type,TradeDay,TradeDuration
940155187,MNQM5,05/16/2025 09:55:53 -04:00,05/16/2025 09:57:06 -04:00,21431.500000000,21439.500000000,0.74000,16.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:12.3022660
940155188,MNQM5,05/16/2025 09:56:04 -04:00,05/16/2025 09:57:06 -04:00,21431.000000000,21439.500000000,0.74000,17.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:01.7804240
940155189,MNQM5,05/16/2025 09:56:07 -04:00,05/16/2025 09:57:06 -04:00,21432.000000000,21439.500000000,0.74000,15.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:58.5622260
803432323,MNQM5,04/10/2025 10:52:32 -04:00,04/10/2025 10:53:31 -04:00,18656.250000000,18642.750000000,0.74000,27.000000000,1,Short,04/10/2025 00:00:00 -05:00,00:00:59.2990290
803456377,MESM5,04/10/2025 10:55:31 -04:00,04/10/2025 10:55:50 -04:00,5333.250000000,5333.250000000,0.74000,0.000000000,1,Short,04/10/2025 00:00:00 -05:00,00:00:18.2986660
940183960,MNQM5,05/16/2025 09:57:27 -04:00,05/16/2025 10:00:05 -04:00,21440.250000000,21406.500000000,0.74000,-67.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:02:37.8180600
940183963,MNQM5,05/16/2025 09:57:56 -04:00,05/16/2025 10:00:05 -04:00,21435.500000000,21406.500000000,0.74000,-58.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:02:08.6221230
940183965,MNQM5,05/16/2025 09:58:24 -04:00,05/16/2025 10:00:05 -04:00,21437.500000000,21406.500000000,0.74000,-62.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:40.7662760
803573124,MESM5,04/10/2025 10:56:38 -04:00,04/10/2025 11:06:43 -04:00,5331.250000000,5329.250000000,0.74000,10.000000000,1,Short,04/10/2025 00:00:00 -05:00,00:10:05.3373520
940240145,MNQM5,05/16/2025 10:00:30 -04:00,05/16/2025 10:03:45 -04:00,21413.250000000,21429.750000000,0.74000,33.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:03:15.6407490
940240147,MNQM5,05/16/2025 10:00:31 -04:00,05/16/2025 10:03:45 -04:00,21413.500000000,21429.750000000,0.74000,32.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:03:14.4175880
940240148,MNQM5,05/16/2025 10:00:32 -04:00,05/16/2025 10:03:45 -04:00,21418.250000000,21429.750000000,0.74000,23.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:03:13.5628480
940240149,MNQM5,05/16/2025 10:03:13 -04:00,05/16/2025 10:03:45 -04:00,21437.500000000,21429.750000000,0.74000,-15.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:32.6130710
860560122,MNQM5,04/25/2025 10:47:34 -04:00,04/25/2025 10:57:10 -04:00,19340.000000000,19304.250000000,0.74000,-71.500000000,1,Long,04/25/2025 00:00:00 -05:00,00:09:35.8828660
1232599931,MNQU5,08/13/2025 12:45:44 -04:00,08/13/2025 12:53:11 -04:00,23906.250000000,23902.250000000,0.74000,8.000000000,1,Short,08/13/2025 00:00:00 -05:00,00:07:26.8809440
940270693,MNQM5,05/16/2025 10:04:30 -04:00,05/16/2025 10:05:53 -04:00,21429.250000000,21426.000000000,0.74000,-6.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:23.2536640
940270698,MNQM5,05/16/2025 10:04:32 -04:00,05/16/2025 10:05:53 -04:00,21432.250000000,21426.000000000,0.74000,-12.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:21.7595370
940270701,MNQM5,05/16/2025 10:04:39 -04:00,05/16/2025 10:05:53 -04:00,21433.250000000,21426.000000000,0.74000,-14.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:14.5747850
1184954297,MNQU5,07/31/2025 14:51:01 -04:00,07/31/2025 14:53:17 -04:00,23439.750000000,23436.750000000,0.74000,6.000000000,1,Short,07/31/2025 00:00:00 -05:00,00:02:16.0994610
816736179,MNQM5,04/14/2025 14:32:52 -04:00,04/14/2025 14:37:04 -04:00,19008.500000000,19006.750000000,0.74000,3.500000000,1,Short,04/14/2025 00:00:00 -05:00,00:04:11.9420200
877747413,MNQM5,04/30/2025 12:17:14 -04:00,04/30/2025 12:48:08 -04:00,19420.000000000,19408.000000000,0.74000,-24.000000000,1,Long,04/30/2025 00:00:00 -05:00,00:30:53.8606080
877747416,MNQM5,04/30/2025 12:25:21 -04:00,04/30/2025 12:48:08 -04:00,19387.250000000,19408.000000000,0.74000,41.500000000,1,Long,04/30/2025 00:00:00 -05:00,00:22:47.0120480
940321450,MNQM5,05/16/2025 10:07:08 -04:00,05/16/2025 10:08:20 -04:00,21426.000000000,21430.750000000,0.74000,9.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:01:12.1524730
940321451,MNQM5,05/16/2025 10:07:26 -04:00,05/16/2025 10:08:20 -04:00,21429.250000000,21430.750000000,0.74000,3.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:53.6069520
940321452,MNQM5,05/16/2025 10:07:35 -04:00,05/16/2025 10:08:20 -04:00,21429.250000000,21430.750000000,0.74000,3.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:45.1600590
940342204,MNQM5,05/16/2025 10:09:42 -04:00,05/16/2025 10:09:58 -04:00,21427.750000000,21431.500000000,0.74000,7.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:15.1427210
940348368,MNQM5,05/16/2025 10:10:10 -04:00,05/16/2025 10:10:36 -04:00,21431.750000000,21423.500000000,0.74000,-16.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:26.0049590
940361659,MNQM5,05/16/2025 10:11:06 -04:00,05/16/2025 10:12:03 -04:00,21429.000000000,21408.000000000,0.74000,-42.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:56.5787780
940361660,MNQM5,05/16/2025 10:11:13 -04:00,05/16/2025 10:12:03 -04:00,21430.500000000,21408.000000000,0.74000,-45.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:49.9458600
940361661,MNQM5,05/16/2025 10:11:14 -04:00,05/16/2025 10:12:03 -04:00,21431.000000000,21408.000000000,0.74000,-46.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:48.5644900
940477270,MNQM5,05/16/2025 10:13:51 -04:00,05/16/2025 10:22:05 -04:00,21422.250000000,21439.750000000,0.74000,35.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:08:13.8422070
940477275,MNQM5,05/16/2025 10:13:52 -04:00,05/16/2025 10:22:05 -04:00,21423.750000000,21439.750000000,0.74000,32.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:08:12.9435160
940477281,MNQM5,05/16/2025 10:14:02 -04:00,05/16/2025 10:22:05 -04:00,21421.250000000,21439.750000000,0.74000,37.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:08:02.8114520
940477284,MNQM5,05/16/2025 10:18:54 -04:00,05/16/2025 10:22:05 -04:00,21450.000000000,21439.750000000,0.74000,-20.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:03:11.4707150
775866501,MNQM5,04/03/2025 13:44:55 -04:00,04/03/2025 13:50:13 -04:00,18891.250000000,18852.000000000,0.74000,-78.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:05:18.0264390
775926401,MNQM5,04/03/2025 13:56:42 -04:00,04/03/2025 14:02:57 -04:00,18839.000000000,18810.250000000,0.74000,-57.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:06:14.8455380
775926402,MNQM5,04/03/2025 13:59:28 -04:00,04/03/2025 14:02:57 -04:00,18818.250000000,18810.250000000,0.74000,-16.000000000,1,Long,04/03/2025 00:00:00 -05:00,00:03:28.4997490
775964318,MNQM5,04/03/2025 14:03:07 -04:00,04/03/2025 14:12:04 -04:00,18817.750000000,18787.000000000,0.74000,-61.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:08:56.4562520
775964319,MNQM5,04/03/2025 14:03:24 -04:00,04/03/2025 14:12:04 -04:00,18825.500000000,18787.000000000,0.74000,-77.000000000,1,Long,04/03/2025 00:00:00 -05:00,00:08:39.6312320
775973675,MNQM5,04/03/2025 14:13:11 -04:00,04/03/2025 14:14:04 -04:00,18791.750000000,18776.500000000,0.74000,-30.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:00:53.2639880
1232749787,MNQU5,08/13/2025 13:05:55 -04:00,08/13/2025 13:16:52 -04:00,23911.000000000,23906.250000000,0.74000,9.500000000,1,Short,08/13/2025 00:00:00 -05:00,00:10:57.0773440
775990324,MNQM5,04/03/2025 14:15:57 -04:00,04/03/2025 14:18:12 -04:00,18790.500000000,18770.750000000,0.74000,-39.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:02:15.2771360
776018184,MESM5,04/03/2025 14:22:56 -04:00,04/03/2025 14:23:39 -04:00,5470.750000000,5472.000000000,0.74000,6.250000000,1,Long,04/03/2025 00:00:00 -05:00,00:00:42.2914180
776063992,MNQM5,04/03/2025 14:33:02 -04:00,04/03/2025 14:33:06 -04:00,18780.500000000,18810.500000000,0.74000,60.000000000,1,Long,04/03/2025 00:00:00 -05:00,00:00:03.7119980
776069402,MNQM5,04/03/2025 14:33:32 -04:00,04/03/2025 14:33:40 -04:00,18786.750000000,18794.000000000,0.74000,14.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:00:07.8604500
776087350,MNQM5,04/03/2025 14:33:52 -04:00,04/03/2025 14:37:35 -04:00,18805.250000000,18794.750000000,0.74000,-21.000000000,1,Long,04/03/2025 00:00:00 -05:00,00:03:42.7398500
776087351,MNQM5,04/03/2025 14:35:02 -04:00,04/03/2025 14:37:35 -04:00,18779.500000000,18794.750000000,0.74000,30.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:02:32.1219230
776098860,MNQM5,04/03/2025 14:38:56 -04:00,04/03/2025 14:39:49 -04:00,18801.000000000,18811.750000000,0.74000,21.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:00:52.5965500
776123364,MNQM5,04/03/2025 14:44:00 -04:00,04/03/2025 14:45:00 -04:00,18828.750000000,18833.250000000,0.74000,9.000000000,1,Long,04/03/2025 00:00:00 -05:00,00:00:59.7980790
776141307,MNQM5,04/03/2025 14:45:22 -04:00,04/03/2025 14:49:01 -04:00,18831.750000000,18843.500000000,0.74000,23.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:03:38.1547990
776141310,MNQM5,04/03/2025 14:46:09 -04:00,04/03/2025 14:49:01 -04:00,18824.250000000,18843.500000000,0.74000,38.500000000,1,Long,04/03/2025 00:00:00 -05:00,00:02:51.8442780
940548763,MNQM5,05/16/2025 10:23:42 -04:00,05/16/2025 10:27:51 -04:00,21438.250000000,21444.250000000,0.74000,12.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:04:08.7141440
940548764,MNQM5,05/16/2025 10:23:44 -04:00,05/16/2025 10:27:51 -04:00,21440.000000000,21444.250000000,0.74000,8.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:04:06.4402300
940548765,MNQM5,05/16/2025 10:23:48 -04:00,05/16/2025 10:27:51 -04:00,21440.000000000,21444.250000000,0.74000,8.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:04:02.8721310
861665081,MNQM5,04/25/2025 13:24:12 -04:00,04/25/2025 13:30:21 -04:00,19533.500000000,19534.500000000,0.74000,2.000000000,1,Long,04/25/2025 00:00:00 -05:00,00:06:09.3636100
861684777,MNQM5,04/25/2025 13:32:13 -04:00,04/25/2025 13:32:29 -04:00,19523.250000000,19525.000000000,0.74000,3.500000000,1,Long,04/25/2025 00:00:00 -05:00,00:00:15.4639750
934466727,MNQM5,05/15/2025 09:05:45 -04:00,05/15/2025 09:08:53 -04:00,21299.000000000,21314.750000000,0.74000,31.500000000,1,Long,05/15/2025 00:00:00 -05:00,00:03:07.2919690
934514913,MNQM5,05/15/2025 09:14:02 -04:00,05/15/2025 09:20:28 -04:00,21308.000000000,21295.500000000,0.74000,-25.000000000,1,Long,05/15/2025 00:00:00 -05:00,00:06:26.3190960
1065333238,MNQU5,06/24/2025 09:52:44 -04:00,06/24/2025 16:00:16 -04:00,22295.500000000,22403.250000000,0.74000,215.500000000,1,Long,06/24/2025 00:00:00 -05:00,06:07:32.5444410
1065333239,MNQU5,06/24/2025 09:52:50 -04:00,06/24/2025 16:00:16 -04:00,22301.500000000,22403.250000000,0.74000,203.500000000,1,Long,06/24/2025 00:00:00 -05:00,06:07:26.6923530
1065333241,MNQU5,06/24/2025 10:20:29 -04:00,06/24/2025 16:00:16 -04:00,22319.000000000,22403.250000000,0.74000,168.500000000,1,Long,06/24/2025 00:00:00 -05:00,05:39:47.3239720
934541134,MNQM5,05/15/2025 09:26:00 -04:00,05/15/2025 09:28:14 -04:00,21288.250000000,21303.000000000,0.74000,-29.500000000,1,Short,05/15/2025 00:00:00 -05:00,00:02:14.6369590
940705639,MNQM5,05/16/2025 10:36:56 -04:00,05/16/2025 10:37:19 -04:00,21373.750000000,21371.000000000,0.74000,5.500000000,1,Short,05/16/2025 00:00:00 -05:00,00:00:23.2482300
940727837,MNQM5,05/16/2025 10:38:29 -04:00,05/16/2025 10:39:04 -04:00,21380.000000000,21383.500000000,0.74000,7.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:35.1046920
934649718,MNQM5,05/15/2025 09:31:27 -04:00,05/15/2025 09:35:41 -04:00,21304.750000000,21323.500000000,0.74000,37.500000000,1,Long,05/15/2025 00:00:00 -05:00,00:04:14.7358310
1232889538,MNQU5,08/13/2025 13:28:53 -04:00,08/13/2025 13:35:06 -04:00,23939.750000000,23910.750000000,0.74000,58.000000000,1,Short,08/13/2025 00:00:00 -05:00,00:06:13.0425430
786070512,MNQM5,04/07/2025 11:10:00 -04:00,04/07/2025 11:10:31 -04:00,17488.750000000,17518.750000000,0.74000,60.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:31.5676030
786492660,MNQM5,04/07/2025 12:05:20 -04:00,04/07/2025 12:05:35 -04:00,17341.750000000,17340.000000000,0.74000,3.500000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:14.8247640
786504775,MNQM5,04/07/2025 12:07:11 -04:00,04/07/2025 12:07:47 -04:00,17309.500000000,17308.000000000,0.74000,3.000000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:36.0168120
786517443,MNQM5,04/07/2025 12:09:38 -04:00,04/07/2025 12:10:04 -04:00,17270.500000000,17246.250000000,0.74000,-48.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:26.1148590
786542075,MNQM5,04/07/2025 12:13:06 -04:00,04/07/2025 12:13:41 -04:00,17305.250000000,17336.750000000,0.74000,63.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:34.6967650
786579289,MNQM5,04/07/2025 12:20:27 -04:00,04/07/2025 12:20:35 -04:00,17286.750000000,17285.250000000,0.74000,3.000000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:07.6430750
786607260,MNQM5,04/07/2025 12:25:16 -04:00,04/07/2025 12:25:17 -04:00,17340.000000000,17355.000000000,0.74000,-30.000000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:01.0003200
786606304,MNQM5,04/07/2025 12:24:56 -04:00,04/07/2025 12:25:07 -04:00,17336.000000000,17356.000000000,0.74000,-40.000000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:10.4512360
786614683,MNQM5,04/07/2025 12:26:14 -04:00,04/07/2025 12:26:25 -04:00,17344.250000000,17378.000000000,0.74000,-67.500000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:11.8277940
786631601,MNQM5,04/07/2025 12:28:11 -04:00,04/07/2025 12:28:28 -04:00,17374.250000000,17383.500000000,0.74000,18.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:16.8446970
786626822,MNQM5,04/07/2025 12:27:41 -04:00,04/07/2025 12:27:45 -04:00,17389.000000000,17372.250000000,0.74000,-33.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:04.0490470
786644013,MNQM5,04/07/2025 12:30:03 -04:00,04/07/2025 12:30:46 -04:00,17390.000000000,17414.000000000,0.74000,48.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:42.5735740
786660834,MNQM5,04/07/2025 12:32:24 -04:00,04/07/2025 12:33:37 -04:00,17452.000000000,17485.000000000,0.74000,66.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:01:13.4994470
786692108,MNQM5,04/07/2025 12:35:54 -04:00,04/07/2025 12:40:05 -04:00,17437.250000000,17374.000000000,0.74000,-126.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:04:11.6447560
786692110,MNQM5,04/07/2025 12:37:07 -04:00,04/07/2025 12:40:05 -04:00,17417.000000000,17374.000000000,0.74000,-86.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:02:58.1984020
786694913,MNQM5,04/07/2025 12:40:14 -04:00,04/07/2025 12:40:22 -04:00,17403.250000000,17433.250000000,0.74000,60.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:07.9098960
786696509,MNQM5,04/07/2025 12:40:34 -04:00,04/07/2025 12:40:37 -04:00,17438.500000000,17422.000000000,0.74000,-33.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:03.6021190
786750087,MNQM5,04/07/2025 12:47:56 -04:00,04/07/2025 12:50:05 -04:00,17306.750000000,17302.250000000,0.74000,-9.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:02:08.8474320
786750088,MNQM5,04/07/2025 12:49:12 -04:00,04/07/2025 12:50:05 -04:00,17286.750000000,17302.250000000,0.74000,31.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:53.5512430
786773950,MNQM5,04/07/2025 12:52:13 -04:00,04/07/2025 12:55:10 -04:00,17321.500000000,17326.750000000,0.74000,10.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:02:57.7426260
786781563,MNQM5,04/07/2025 12:56:34 -04:00,04/07/2025 12:56:38 -04:00,17264.250000000,17253.500000000,0.74000,21.500000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:04.6466380
786788289,MNQM5,04/07/2025 12:57:32 -04:00,04/07/2025 12:58:03 -04:00,17266.250000000,17260.250000000,0.74000,12.000000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:31.8572270
786851241,MNQM5,04/07/2025 13:05:54 -04:00,04/07/2025 13:06:06 -04:00,17331.750000000,17332.750000000,0.74000,2.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:12.5141630
786875349,MNQM5,04/07/2025 13:10:09 -04:00,04/07/2025 13:10:21 -04:00,17334.750000000,17301.250000000,0.74000,-67.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:12.2543540
786871250,MNQM5,04/07/2025 13:09:25 -04:00,04/07/2025 13:09:30 -04:00,17320.000000000,17330.750000000,0.74000,21.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:04.5487800
786889937,MNQM5,04/07/2025 13:11:33 -04:00,04/07/2025 13:13:04 -04:00,17313.750000000,17374.000000000,0.74000,120.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:01:30.9315230
786899199,MNQM5,04/07/2025 13:13:55 -04:00,04/07/2025 13:14:22 -04:00,17412.750000000,17444.500000000,0.74000,63.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:27.2834210
786923032,MNQM5,04/07/2025 13:17:46 -04:00,04/07/2025 13:17:59 -04:00,17490.750000000,17492.500000000,0.74000,3.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:12.9014710
786932664,MNQM5,04/07/2025 13:18:30 -04:00,04/07/2025 13:19:34 -04:00,17512.500000000,17544.000000000,0.74000,63.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:01:03.8858390
787124196,MNQM5,04/07/2025 13:54:22 -04:00,04/07/2025 13:54:39 -04:00,17742.250000000,17753.500000000,0.74000,22.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:16.5857060
787135445,MNQM5,04/07/2025 13:57:03 -04:00,04/07/2025 13:57:13 -04:00,17719.500000000,17723.750000000,0.74000,8.500000000,1,Long,04/07/2025 00:00:00 -05:00,00:00:09.5865530
787266353,MGCM5,04/07/2025 14:17:17 -04:00,04/07/2025 14:21:00 -04:00,2986.500000000,2987.300000000,1.24000,8.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:03:42.7571600
787310251,MESM5,04/07/2025 14:28:58 -04:00,04/07/2025 14:29:27 -04:00,5109.250000000,5108.000000000,0.74000,6.250000000,1,Short,04/07/2025 00:00:00 -05:00,00:00:28.7254040
934700421,MNQM5,05/15/2025 09:36:59 -04:00,05/15/2025 09:37:41 -04:00,21302.750000000,21315.250000000,0.74000,-25.000000000,1,Short,05/15/2025 00:00:00 -05:00,00:00:42.0774740
787389215,MBTJ5,04/07/2025 14:37:24 -04:00,04/07/2025 14:45:30 -04:00,79245.000000000,78915.000000000,2.34000,-33.000000000,1,Long,04/07/2025 00:00:00 -05:00,00:08:05.5528180
787849272,MNQM5,04/07/2025 18:07:30 -04:00,04/07/2025 18:16:08 -04:00,17694.750000000,17704.250000000,0.74000,19.000000000,1,Long,04/08/2025 00:00:00 -05:00,00:08:37.5200980
940888530,MNQM5,05/16/2025 10:45:51 -04:00,05/16/2025 10:49:12 -04:00,21347.250000000,21364.000000000,0.74000,33.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:03:20.1979960
940888531,MNQM5,05/16/2025 10:46:37 -04:00,05/16/2025 10:49:12 -04:00,21350.500000000,21364.000000000,0.74000,27.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:02:34.3864190
794360955,MNQM5,04/08/2025 19:41:23 -04:00,04/08/2025 19:45:13 -04:00,16934.250000000,16905.500000000,0.74000,57.500000000,1,Short,04/09/2025 00:00:00 -05:00,00:03:49.6324900
794396802,MNQM5,04/08/2025 19:49:46 -04:00,04/08/2025 19:53:54 -04:00,16967.500000000,16955.250000000,0.74000,24.500000000,1,Short,04/09/2025 00:00:00 -05:00,00:04:08.3046110
794461584,MNQM5,04/08/2025 20:06:50 -04:00,04/08/2025 20:08:55 -04:00,16925.500000000,16903.250000000,0.74000,44.500000000,1,Short,04/09/2025 00:00:00 -05:00,00:02:05.0866000
794636566,MNQM5,04/08/2025 20:58:16 -04:00,04/08/2025 21:00:38 -04:00,16894.250000000,16904.750000000,0.74000,21.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:02:22.6395250
794628250,MNQM5,04/08/2025 20:55:10 -04:00,04/08/2025 20:57:02 -04:00,16883.000000000,16889.250000000,0.74000,12.500000000,1,Long,04/09/2025 00:00:00 -05:00,00:01:51.9783500
794648761,MNQM5,04/08/2025 21:04:24 -04:00,04/08/2025 21:05:06 -04:00,16906.500000000,16907.250000000,0.74000,1.500000000,1,Long,04/09/2025 00:00:00 -05:00,00:00:42.1846550
794678078,MNQM5,04/08/2025 21:12:41 -04:00,04/08/2025 21:15:19 -04:00,16926.500000000,16958.500000000,0.74000,64.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:02:38.0773080
794794353,MNQM5,04/08/2025 21:42:34 -04:00,04/08/2025 21:46:08 -04:00,16986.000000000,17007.500000000,0.74000,43.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:03:34.6617860
803850436,MNQM5,04/10/2025 11:31:54 -04:00,04/10/2025 11:33:58 -04:00,18447.500000000,18425.250000000,0.74000,44.500000000,1,Short,04/10/2025 00:00:00 -05:00,00:02:04.0372780
795087772,MNQM5,04/08/2025 23:18:13 -04:00,04/08/2025 23:18:27 -04:00,17081.500000000,17066.000000000,0.74000,-31.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:00:14.4497840
795099507,MNQM5,04/08/2025 23:20:33 -04:00,04/08/2025 23:20:57 -04:00,17023.750000000,17025.000000000,0.74000,2.500000000,1,Long,04/09/2025 00:00:00 -05:00,00:00:24.0027940
795101231,MNQM5,04/08/2025 23:21:18 -04:00,04/08/2025 23:21:36 -04:00,17032.000000000,17016.750000000,0.74000,-30.500000000,1,Long,04/09/2025 00:00:00 -05:00,00:00:18.4813210
795107233,MNQM5,04/08/2025 23:23:18 -04:00,04/08/2025 23:25:11 -04:00,17024.500000000,17008.500000000,0.74000,-32.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:01:52.2394650
795114139,MNQM5,04/08/2025 23:26:03 -04:00,04/08/2025 23:27:57 -04:00,17024.750000000,17008.750000000,0.74000,-32.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:01:53.9607950
795119168,MNQM5,04/08/2025 23:28:07 -04:00,04/08/2025 23:30:00 -04:00,17012.750000000,16989.500000000,0.74000,-46.500000000,1,Long,04/09/2025 00:00:00 -05:00,00:01:53.2826200
1232954652,MNQU5,08/13/2025 13:38:21 -04:00,08/13/2025 13:49:35 -04:00,23907.750000000,23912.500000000,0.74000,-9.500000000,1,Short,08/13/2025 00:00:00 -05:00,00:11:13.7999840
795131379,MNQM5,04/08/2025 23:31:55 -04:00,04/08/2025 23:34:59 -04:00,17018.750000000,17019.750000000,0.74000,2.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:03:03.6052280
934792675,MNQM5,05/15/2025 09:40:57 -04:00,05/15/2025 09:41:52 -04:00,21295.750000000,21297.500000000,0.74000,3.500000000,1,Long,05/15/2025 00:00:00 -05:00,00:00:55.2333400
795144755,MNQM5,04/08/2025 23:38:33 -04:00,04/08/2025 23:38:48 -04:00,16968.000000000,16968.500000000,0.74000,1.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:00:14.2172400
795147627,MNQM5,04/08/2025 23:39:55 -04:00,04/08/2025 23:40:12 -04:00,16973.750000000,16958.000000000,0.74000,-31.500000000,1,Long,04/09/2025 00:00:00 -05:00,00:00:17.3150620
795153486,MNQM5,04/08/2025 23:41:38 -04:00,04/08/2025 23:41:42 -04:00,16975.000000000,16956.000000000,0.74000,-38.000000000,1,Long,04/09/2025 00:00:00 -05:00,00:00:03.7180180
795168643,MNQM5,04/08/2025 23:46:58 -04:00,04/08/2025 23:47:23 -04:00,16944.000000000,16963.250000000,0.74000,-38.500000000,1,Short,04/09/2025 00:00:00 -05:00,00:00:25.2996990
803854641,MNQM5,04/10/2025 11:33:04 -04:00,04/10/2025 11:34:25 -04:00,18449.250000000,18446.500000000,0.74000,5.500000000,1,Short,04/10/2025 00:00:00 -05:00,00:01:20.2861650
940984935,MNQM5,05/16/2025 10:50:09 -04:00,05/16/2025 10:58:03 -04:00,21380.750000000,21399.000000000,0.74000,36.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:07:54.3954710
940984936,MNQM5,05/16/2025 10:52:12 -04:00,05/16/2025 10:58:03 -04:00,21384.500000000,21399.000000000,0.74000,29.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:05:51.4789400
940984937,MNQM5,05/16/2025 10:57:13 -04:00,05/16/2025 10:58:03 -04:00,21401.500000000,21399.000000000,0.74000,-5.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:50.3315710
1232977258,MNQU5,08/13/2025 13:50:58 -04:00,08/13/2025 13:53:18 -04:00,23911.750000000,23923.750000000,0.74000,-24.000000000,1,Short,08/13/2025 00:00:00 -05:00,00:02:19.5265870
941020899,MNQM5,05/16/2025 10:59:55 -04:00,05/16/2025 11:00:41 -04:00,21392.750000000,21402.000000000,0.74000,18.500000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:46.3573230
941020900,MNQM5,05/16/2025 11:00:08 -04:00,05/16/2025 11:00:41 -04:00,21395.000000000,21402.000000000,0.74000,14.000000000,1,Long,05/16/2025 00:00:00 -05:00,00:00:32.8084990
